Date,SP500,DAX,Nikkei
2018-05-22,2724.4399,13169.9199,22960.3398
2018-05-23,2733.2900,12976.8398,22689.7402
2018-05-24,2727.7600,12855.0898,22437.0098
2018-05-25,2721.3301,12938.0098,22450.7891
2018-05-29,2689.8601,12666.5098,22358.4297
2018-05-30,2724.0100,12783.7598,22018.5195
2018-05-31,2705.2700,12604.8896,22201.8203
2018-06-01,2734.6201,12724.2695,22171.3496
2018-06-04,2746.8701,12770.7500,22475.9395
2018-06-05,2748.8000,12787.1299,22539.5391
2018-06-06,2772.3501,12830.0703,22625.7305
2018-06-07,2770.3701,12811.0498,22823.2598
2018-06-08,2779.0300,12766.5498,22694.5000
2018-06-11,2782.0000,12842.9102,22804.0391
2018-06-12,2786.8501,12842.2998,22878.3496
2018-06-13,2775.6299,12890.5801,22966.3809
2018-06-14,2782.4900,13107.0996,22738.6094
2018-06-15,2779.6599,13010.5498,22851.7500
2018-06-18,2773.7500,12834.1104,22680.3301
2018-06-19,2762.5901,12677.9697,22278.4805
2018-06-20,2767.3201,12695.1602,22555.4297
2018-06-21,2749.7600,12511.9102,22693.0391
2018-06-22,2754.8799,12579.7197,22516.8301
2018-06-25,2717.0701,12270.3301,22338.1504
2018-06-26,2723.0601,12234.3398,22342.0000
2018-06-27,2699.6299,12348.6104,22271.7695
2018-06-28,2716.3101,12177.2305,22270.3906
2018-06-29,2718.3701,12306.0000,22304.5098
2018-07-02,2726.7100,12238.1699,21811.9297
2018-07-03,2713.2200,12349.1396,21785.5391
2018-07-05,2736.6101,12464.2900,21546.9902
2018-07-06,2759.8201,12496.1699,21788.1406
2018-07-09,2784.1699,12543.8896,22052.1797
2018-07-10,2793.8401,12609.8496,22196.8906
2018-07-11,2774.0200,12417.1299,21932.2109
2018-07-12,2798.2900,12492.9697,22187.9609
2018-07-13,2801.3101,12540.7305,22597.3496
2018-07-16,2798.4299,12561.0195,22597.3496
2018-07-17,2809.5500,12661.5400,22697.3594
2018-07-18,2815.6201,12765.9404,22794.1895
2018-07-19,2804.4900,12686.2900,22764.6797
2018-07-20,2801.8301,12561.4199,22697.8809
2018-07-23,2806.9800,12548.5703,22396.9902
2018-07-24,2820.3999,12689.3896,22510.4805
2018-07-25,2846.0701,12579.3301,22614.2500
2018-07-26,2837.4399,12809.2305,22586.8691
2018-07-27,2818.8201,12860.4004,22712.7500
2018-07-30,2802.6001,12798.2002,22544.8398
2018-07-31,2816.2900,12805.5000,22553.7207
2018-08-01,2813.3601,12737.0498,22746.6992
2018-08-02,2827.2200,12546.3301,22512.5293
2018-08-03,2840.3501,12615.7598,22525.1797
2018-08-06,2850.3999,12598.2100,22507.3203
2018-08-07,2858.4500,12648.1904,22662.7402
2018-08-08,2857.7000,12633.5400,22644.3105
2018-08-09,2853.5801,12676.1104,22598.3906
2018-08-10,2833.2800,12424.3496,22298.0801
2018-08-13,2821.9299,12358.7402,21857.4297
2018-08-14,2839.9600,12358.8701,22356.0801
2018-08-15,2818.3701,12163.0098,22204.2207
2018-08-16,2840.6899,12237.1699,22192.0391
2018-08-17,2850.1299,12210.5498,22270.3809
2018-08-20,2857.0500,12331.2998,22199.0000
2018-08-21,2862.9600,12384.4902,22219.7305
2018-08-22,2861.8201,12385.7002,22362.5508
2018-08-23,2856.9800,12365.5801,22410.8203
2018-08-24,2874.6899,12394.5195,22601.7695
2018-08-27,2896.7400,12538.3096,22799.6406
2018-08-28,2897.5200,12527.4199,22813.4707
2018-08-29,2914.0400,12561.6797,22848.2207
2018-08-30,2901.1299,12494.2402,22869.5000
2018-08-31,2901.5200,12364.0596,22865.1504
2018-09-04,2896.7200,12210.2100,22696.9004
2018-09-05,2888.6001,12040.4600,22580.8301
2018-09-06,2878.0500,11955.2500,22487.9395
2018-09-07,2871.6799,11959.6299,22307.0605
2018-09-10,2877.1299,11986.3398,22373.0898
2018-09-11,2887.8899,11970.2695,22664.6895
2018-09-12,2888.9199,12032.2998,22604.6094
2018-09-13,2904.1799,12055.5498,22821.3203
2018-09-14,2904.9800,12124.3301,23094.6699
2018-09-18,2904.3101,12157.6699,23420.5391
2018-09-19,2907.9500,12219.0195,23672.5195
2018-09-20,2930.7500,12326.4805,23674.9297
2018-09-21,2929.6699,12430.8799,23869.9297
2018-09-25,2915.5601,12374.6602,23940.2598
2018-09-26,2905.9700,12385.8896,24033.7891
2018-09-27,2914.0000,12435.5898,23796.7402
2018-09-28,2913.9800,12246.7305,24120.0391
2018-10-01,2924.5901,12339.0303,24245.7598
2018-10-02,2923.4299,12287.5801,24270.6191
2018-10-04,2901.6101,12244.1396,23975.6191
2018-10-05,2885.5701,12111.9004,23783.7207
2018-10-09,2880.3401,11977.2197,23469.3906
2018-10-10,2785.6799,11712.5000,23506.0391
2018-10-11,2728.3701,11539.3496,22590.8594
2018-10-12,2767.1299,11523.8096,22694.6602
2018-10-15,2750.7900,11614.1602,22271.3008
2018-10-16,2809.9199,11776.5498,22549.2402
2018-10-17,2809.2100,11715.0303,22841.1191
2018-10-18,2768.7800,11589.2100,22658.1602
2018-10-19,2767.7800,11553.8301,22532.0801
2018-10-22,2755.8799,11524.3398,22614.8203
2018-10-23,2740.6899,11274.2803,22010.7793
2018-10-24,2656.1001,11191.6299,22091.1797
2018-10-25,2705.5701,11307.1201,21268.7305
2018-10-26,2658.6899,11200.6201,21184.5996
2018-10-29,2641.2500,11335.4805,21149.8008
2018-10-30,2682.6299,11287.3896,21457.2891
2018-10-31,2711.7400,11447.5098,21920.4609
2018-11-01,2740.3701,11468.5400,21687.6504
2018-11-02,2723.0601,11518.9902,22243.6602
2018-11-05,2738.3101,11494.9600,21898.9902
2018-11-06,2755.4500,11484.3398,22147.7500
2018-11-07,2813.8899,11579.0996,22085.8008
2018-11-08,2806.8301,11527.3203,22486.9199
2018-11-09,2781.0100,11529.1602,22250.2500
2018-11-12,2726.2200,11325.4404,22269.8809
2018-11-13,2722.1799,11472.2197,21810.5195
2018-11-14,2701.5801,11412.5303,21846.4805
2018-11-15,2730.2000,11353.6699,21803.6191
2018-11-16,2736.2700,11341.0000,21680.3398
2018-11-19,2690.7300,11244.5400,21821.1602
2018-11-20,2641.8899,11066.4102,21583.1191
2018-11-21,2649.9299,11244.1699,21507.5391
2018-11-26,2673.4500,11354.7197,21812.0000
2018-11-27,2682.1699,11309.1104,21952.4004
2018-11-28,2743.7900,11298.8799,22177.0195
2018-11-29,2737.8000,11298.2305,22262.5996
2018-11-30,2760.1699,11257.2402,22351.0605
2018-12-03,2790.3701,11465.4600,22574.7598
2018-12-04,2700.0601,11335.3203,22036.0508
2018-12-06,2695.9500,10810.9805,21501.6191
2018-12-07,2633.0801,10788.0898,21678.6797
2018-12-10,2637.7200,10622.0703,21219.5000
2018-12-11,2636.7800,10780.5098,21148.0195
2018-12-12,2651.0701,10929.4297,21602.7500
2018-12-13,2650.5400,10924.7002,21816.1895
2018-12-14,2599.9500,10865.7695,21374.8301
2018-12-17,2545.9399,10772.2002,21506.8809
2018-12-18,2546.1599,10740.8896,21115.4492
2018-12-19,2506.9600,10766.2100,20987.9199
2018-12-20,2467.4199,10611.0996,20392.5801
2018-12-21,2416.6201,10633.8203,20166.1895
2018-12-27,2488.8301,10381.5098,20077.6191
2018-12-28,2485.7400,10558.9600,20014.7695
2019-01-04,2531.9399,10767.6904,19561.9609
2019-01-07,2549.6899,10747.8096,20038.9707
2019-01-08,2574.4099,10803.9805,20204.0391
2019-01-09,2584.9600,10893.3203,20427.0605
2019-01-10,2596.6399,10921.5898,20163.8008
2019-01-11,2596.2600,10887.4600,20359.6992
2019-01-15,2610.3000,10891.7900,20555.2891
2019-01-16,2616.1001,10931.2402,20442.7500
2019-01-17,2635.9600,10918.6201,20402.2695
2019-01-18,2670.7100,11205.5400,20666.0703
2019-01-22,2632.8999,11090.1104,20622.9102
2019-01-23,2638.7000,11071.5400,20593.7207
2019-01-24,2642.3301,11130.1797,20574.6309
2019-01-25,2664.7600,11281.7900,20773.5605
2019-01-28,2643.8501,11210.3096,20649.0000
2019-01-29,2640.0000,11218.8301,20664.6406
2019-01-30,2681.0500,11181.6602,20556.5391
2019-01-31,2704.1001,11173.0996,20773.4902
2019-02-01,2706.5300,11180.6602,20788.3906
2019-02-04,2724.8701,11176.5801,20883.7695
2019-02-05,2737.7000,11367.9805,20844.4492
2019-02-06,2731.6101,11324.7197,20874.0605
2019-02-07,2706.0500,11022.0195,20751.2793
2019-02-08,2707.8799,10906.7803,20333.1699
2019-02-12,2744.7300,11126.0801,20864.2109
2019-02-13,2753.0300,11167.2197,21144.4805
2019-02-14,2745.7300,11089.7900,21139.7109
2019-02-15,2775.6001,11299.7998,20900.6309
2019-02-19,2779.7600,11309.2100,21302.6504
2019-02-20,2784.7000,11401.9697,21431.4902
2019-02-21,2774.8799,11423.2803,21464.2305
2019-02-22,2792.6699,11457.7002,21425.5098
2019-02-25,2796.1101,11505.3896,21528.2305
2019-02-26,2793.8999,11540.7900,21449.3906
2019-02-27,2792.3799,11487.3301,21556.5098
2019-02-28,2784.4900,11515.6396,21385.1602
2019-03-01,2803.6899,11601.6797,21602.6895
2019-03-04,2792.8101,11592.6602,21822.0391
2019-03-05,2789.6499,11620.7402,21726.2793
2019-03-06,2771.4500,11587.6299,21596.8105
2019-03-07,2748.9299,11517.7998,21456.0098
2019-03-08,2743.0701,11457.8398,21025.5605
2019-03-11,2783.3000,11543.4805,21125.0898
2019-03-12,2791.5200,11524.1699,21503.6895
2019-03-13,2810.9199,11572.4102,21290.2402
2019-03-14,2808.4800,11587.4697,21287.0195
2019-03-15,2822.4800,11685.6904,21450.8496
2019-03-18,2832.9399,11657.0596,21584.5000
2019-03-19,2832.5701,11788.4102,21566.8496
2019-03-20,2824.2300,11603.8896,21608.9199
2019-03-22,2800.7100,11364.1699,21627.3398
2019-03-25,2798.3601,11346.6504,20977.1094
2019-03-26,2818.4600,11419.4805,21428.3906
2019-03-27,2805.3701,11419.0400,21378.7305
2019-03-28,2815.4399,11428.1602,21033.7598
2019-03-29,2834.3999,11526.0400,21205.8105
2019-04-01,2867.1899,11681.9902,21509.0293
2019-04-02,2867.2400,11754.7900,21505.3105
2019-04-03,2873.3999,11954.4004,21713.2109
2019-04-04,2879.3899,11988.0098,21724.9492
2019-04-05,2892.7400,12009.7500,21807.5000
2019-04-08,2895.7700,11963.4004,21761.6504
2019-04-09,2878.2000,11850.5703,21802.5898
2019-04-10,2888.2100,11905.9102,21687.5703
2019-04-11,2888.3201,11935.2002,21711.3809
2019-04-12,2907.4099,11999.9297,21870.5605
2019-04-15,2905.5801,12020.2803,22169.1094
2019-04-16,2907.0601,12101.3203,22221.6602
2019-04-17,2900.4500,12153.0703,22277.9707
2019-04-18,2905.0300,12222.3896,22090.1191
2019-04-23,2933.6799,12235.5098,22259.7402
2019-04-24,2927.2500,12313.1602,22200.0000
2019-04-25,2926.1699,12282.5996,22307.5801
2019-04-26,2939.8799,12315.1797,22258.7305
2019-05-07,2884.0500,12092.7402,21923.7207
2019-05-08,2879.4199,12179.9297,21602.5898
2019-05-09,2870.7200,11973.9199,21402.1309
2019-05-10,2881.3999,12059.8301,21344.9199
2019-05-13,2811.8701,11876.6504,21191.2793
2019-05-14,2834.4099,11991.6201,21067.2305
2019-05-15,2850.9600,12099.5703,21188.5605
2019-05-16,2876.3201,12310.3701,21062.9805
2019-05-17,2859.5300,12238.9404,21250.0898
2019-05-20,2840.2300,12041.2900,21301.7305
2019-05-21,2864.3601,12143.4697,21272.4492
2019-05-22,2856.2700,12168.7402,21283.3691
2019-05-23,2822.2400,11952.4102,21151.1406
2019-05-24,2826.0601,12011.0400,21117.2207
2019-05-28,2802.3899,12027.0498,21260.1406
2019-05-29,2783.0200,11837.8096,21003.3691
2019-05-30,2788.8601,11902.0801,20942.5293
2019-05-31,2752.0601,11726.8398,20601.1895
2019-06-03,2744.4500,11792.8096,20410.8809
2019-06-04,2803.2700,11971.1699,20408.5391
2019-06-05,2826.1499,11980.8096,20776.0996
2019-06-06,2843.4900,11953.1396,20774.0391
2019-06-07,2873.3401,12045.3799,20884.7109
2019-06-11,2885.7200,12155.8096,21204.2793
2019-06-12,2879.8401,12115.6797,21129.7207
2019-06-13,2891.6399,12169.0498,21032.0000
2019-06-14,2886.9800,12096.4004,21116.8906
2019-06-17,2889.6699,12085.8203,21124.0000
2019-06-18,2917.7500,12331.7500,20972.7109
2019-06-19,2926.4600,12308.5303,21333.8691
2019-06-20,2954.1799,12355.3896,21462.8594
2019-06-21,2950.4600,12339.9199,21258.6406
2019-06-24,2945.3501,12274.5703,21285.9902
2019-06-25,2917.3799,12228.4404,21193.8105
2019-06-26,2913.7800,12245.3203,21086.5898
2019-06-27,2924.9199,12271.0303,21338.1699
2019-06-28,2941.7600,12398.7998,21275.9199
2019-07-01,2964.3301,12521.3799,21729.9707
2019-07-02,2973.0100,12526.7197,21754.2695
2019-07-03,2995.8201,12616.2402,21638.1602
2019-07-05,2990.4099,12568.5303,21746.3809
2019-07-08,2975.9500,12543.5098,21534.3496
2019-07-09,2979.6299,12436.5498,21565.1504
2019-07-10,2993.0701,12373.4102,21533.4805
2019-07-11,2999.9099,12332.1201,21643.5293
2019-07-12,3013.7700,12323.3203,21685.9004
2019-07-16,3004.0400,12430.9697,21535.2500
2019-07-17,2984.4199,12341.0303,21469.1797
2019-07-18,2995.1101,12227.8496,21046.2402
2019-07-19,2976.6101,12260.0703,21466.9902
2019-07-22,2985.0300,12289.4004,21416.7891
2019-07-23,3005.4700,12490.7402,21620.8809
2019-07-24,3019.5601,12522.8896,21709.5703
2019-07-25,3003.6699,12362.0996,21756.5508
2019-07-26,3025.8601,12419.9004,21658.1504
2019-07-29,3020.9700,12417.4697,21616.8008
2019-07-30,3013.1799,12147.2402,21709.3105
2019-07-31,2980.3799,12189.0400,21521.5293
2019-08-01,2953.5601,12253.1504,21540.9902
2019-08-02,2932.0500,11872.4404,21087.1602
2019-08-05,2844.7400,11658.5098,20720.2891
2019-08-06,2881.7700,11567.9600,20585.3105
2019-08-07,2883.9800,11650.1504,20516.5605
2019-08-08,2938.0901,11845.4102,20593.3496
2019-08-09,2918.6499,11693.7998,20684.8203
2019-08-13,2926.3201,11750.1299,20455.4395
2019-08-14,2840.6001,11492.6602,20655.1309
2019-08-15,2847.6001,11412.6699,20405.6504
2019-08-16,2888.6799,11562.7402,20418.8105
2019-08-19,2923.6499,11715.3701,20563.1602
2019-08-20,2900.5100,11651.1797,20677.2207
2019-08-21,2924.4299,11802.8496,20618.5703
2019-08-22,2922.9500,11747.0400,20628.0098
2019-08-23,2847.1101,11611.5098,20710.9102
2019-08-26,2878.3799,11658.0400,20261.0391
2019-08-27,2869.1599,11730.0195,20456.0801
2019-08-28,2887.9399,11701.0195,20479.4199
2019-08-29,2924.5801,11838.8799,20460.9297
2019-08-30,2926.4600,11939.2803,20704.3691
2019-09-03,2906.2700,11910.8604,20625.1602
2019-09-04,2937.7800,12025.0400,20649.1406
2019-09-05,2976.0000,12126.7803,21085.9395
2019-09-06,2978.7100,12191.7305,21199.5703
2019-09-09,2978.4299,12226.0996,21318.4199
2019-09-10,2979.3899,12268.7100,21392.0996
2019-09-11,3000.9299,12359.0703,21597.7598
2019-09-12,3009.5701,12410.2500,21759.6094
2019-09-13,3007.3899,12468.5303,21988.2891
2019-09-17,3005.7000,12372.6104,22001.3203
2019-09-18,3006.7300,12389.6201,21960.7109
2019-09-19,3006.7900,12457.7002,22044.4492
2019-09-20,2992.0701,12468.0098,22079.0898
2019-09-24,2966.6001,12307.1504,22098.8398
2019-09-25,2984.8701,12234.1797,22020.1504
2019-09-26,2977.6201,12288.5400,22048.2402
2019-09-27,2961.7900,12380.9404,21878.9004
2019-09-30,2976.7400,12428.0801,21755.8398
2019-10-01,2940.2500,12263.8301,21885.2402
2019-10-02,2887.6101,11925.2500,21778.6094
2019-10-04,2952.0100,12012.8096,21410.1992
2019-10-07,2938.7900,12097.4297,21375.2500
2019-10-08,2893.0601,11970.2002,21587.7793
2019-10-09,2919.3999,12094.2598,21456.3809
2019-10-10,2938.1299,12164.2002,21551.9805
2019-10-11,2970.2700,12511.6504,21798.8691
2019-10-15,2995.6799,12629.7900,22207.2109
2019-10-16,2989.6899,12670.1104,22472.9199
2019-10-17,2997.9500,12654.9502,22451.8594
2019-10-18,2986.2000,12633.5996,22492.6797
2019-10-21,3006.7200,12747.9600,22548.9004
2019-10-23,3004.5200,12798.1904,22625.3809
2019-10-24,3010.2900,12872.0996,22750.5996
2019-10-25,3022.5500,12894.5098,22799.8105
2019-10-28,3039.4199,12941.7100,22867.2695
2019-10-29,3036.8899,12939.6201,22974.1309
2019-10-30,3046.7700,12910.2305,22843.1191
2019-10-31,3037.5601,12866.7900,22927.0391
2019-11-01,3066.9099,12961.0498,22850.7695
2019-11-05,3074.6201,13148.5000,23251.9902
2019-11-06,3076.7800,13179.8896,23303.8203
2019-11-07,3085.1799,13289.4600,23330.3203
2019-11-08,3093.0801,13228.5596,23391.8691
2019-11-11,3087.0100,13198.3701,23331.8398
2019-11-12,3091.8401,13283.5098,23520.0098
2019-11-13,3094.0400,13230.0703,23319.8691
2019-11-14,3096.6299,13180.2305,23141.5508
2019-11-15,3120.4600,13241.7500,23303.3203
2019-11-18,3122.0300,13207.0098,23416.7598
2019-11-19,3120.1799,13221.1201,23292.6504
2019-11-20,3108.4600,13158.1396,23148.5703
2019-11-21,3103.5400,13137.7002,23038.5801
2019-11-22,3110.2900,13163.8799,23112.8809
2019-11-25,3133.6399,13246.4502,23292.8105
2019-11-26,3140.5200,13236.4199,23373.3203
2019-11-27,3153.6299,13287.0703,23437.7695
2019-11-29,3140.9800,13236.3799,23293.9102
2019-12-02,3113.8701,12964.6797,23529.5000
2019-12-03,3093.2000,12989.2900,23379.8105
2019-12-04,3112.7600,13140.5703,23135.2305
2019-12-05,3117.4299,13054.7998,23300.0898
2019-12-06,3145.9099,13166.5801,23354.4004
2019-12-09,3135.9600,13105.6104,23430.6992
2019-12-10,3132.5200,13070.7197,23410.1895
2019-12-11,3141.6299,13146.7402,23391.8594
2019-12-12,3168.5701,13221.6396,23424.8105
2019-12-13,3168.8000,13282.7197,24023.0996
2019-12-16,3191.4500,13407.6602,23952.3496
2019-12-17,3192.5200,13287.8301,24066.1191
2019-12-18,3191.1399,13222.1602,23934.4297
2019-12-19,3205.3701,13211.9600,23864.8496
2019-12-20,3221.2200,13318.9004,23816.6309
2019-12-23,3224.0100,13300.9805,23821.1094
2019-12-27,3240.0200,13337.1104,23837.7207
2019-12-30,3221.2900,13249.0098,23656.6191
2020-01-06,3246.2800,13126.9902,23204.8594
2020-01-07,3237.1799,13226.8301,23575.7207
2020-01-08,3253.0500,13320.1797,23204.7598
2020-01-09,3274.7000,13495.0596,23739.8691
2020-01-10,3265.3501,13483.3096,23850.5703
2020-01-14,3283.1499,13456.4902,24025.1699
2020-01-15,3289.2900,13432.2998,23916.5801
2020-01-16,3316.8101,13429.4297,23933.1309
2020-01-17,3329.6201,13526.1299,24041.2598
2020-01-21,3320.7900,13555.8701,23864.5605
2020-01-22,3321.7500,13515.7500,24031.3496
2020-01-23,3325.5400,13388.4199,23795.4395
2020-01-24,3295.4700,13576.6797,23827.1797
2020-01-27,3243.6299,13204.7695,23343.5098
2020-01-28,3276.2400,13323.6904,23215.7109
2020-01-29,3273.3999,13345.0000,23379.4004
2020-01-30,3283.6599,13157.1201,22977.7500
2020-01-31,3225.5200,12981.9697,23205.1797
2020-02-03,3248.9199,13045.1904,22971.9395
2020-02-04,3297.5901,13281.7402,23084.5898
2020-02-05,3334.6899,13478.3301,23319.5605
2020-02-06,3345.7800,13574.8203,23873.5898
2020-02-07,3327.7100,13513.8096,23827.9805
2020-02-10,3352.0901,13494.0303,23685.9805
2020-02-12,3379.4500,13749.7803,23861.2109
2020-02-13,3373.9399,13745.4297,23827.7305
2020-02-14,3380.1599,13744.2100,23687.5898
2020-02-18,3370.2900,13681.1904,23193.8008
2020-02-19,3386.1499,13789.0000,23400.6992
2020-02-20,3373.2300,13664.0000,23479.1504
2020-02-21,3337.7500,13579.3301,23386.7402
2020-02-25,3128.2100,12790.4902,22605.4102
2020-02-26,3116.3899,12774.8799,22426.1895
2020-02-27,2978.7600,12367.4600,21948.2305
2020-02-28,2954.2200,11890.3496,21142.9609
2020-03-02,3090.2300,11857.8701,21344.0801
2020-03-03,3003.3701,11985.3896,21082.7305
2020-03-04,3130.1201,12127.6904,21100.0605
2020-03-05,3023.9399,11944.7197,21329.1191
2020-03-06,2972.3701,11541.8701,20749.7500
2020-03-09,2746.5601,10625.0195,19698.7598
2020-03-10,2882.2300,10475.4902,19867.1191
2020-03-11,2741.3799,10438.6797,19416.0605
2020-03-12,2480.6399,9161.1299,18559.6309
2020-03-13,2711.0200,9232.0801,17431.0508
2020-03-16,2386.1299,8742.2500,17002.0391
2020-03-17,2529.1899,8939.0996,17011.5293
2020-03-18,2398.1001,8441.7100,16726.5508
2020-03-19,2409.3899,8610.4297,16552.8301
2020-03-23,2237.3999,8741.1504,16887.7793
2020-03-24,2447.3301,9700.5703,18092.3496
2020-03-25,2475.5601,9874.2598,19546.6309
2020-03-26,2630.0701,10000.9600,18664.5996
2020-03-27,2541.4700,9632.5195,19389.4297
2020-03-30,2626.6499,9815.9697,19084.9707
2020-03-31,2584.5901,9935.8398,18917.0098
2020-04-01,2470.5000,9544.7500,18065.4102
2020-04-02,2526.8999,9570.8203,17818.7207
2020-04-03,2488.6499,9525.7695,17820.1895
2020-04-06,2663.6799,10075.1699,18576.3008
2020-04-07,2659.4099,10356.7002,18950.1797
2020-04-08,2749.9800,10332.8896,19353.2402
2020-04-09,2789.8201,10564.7402,19345.7695
2020-04-14,2846.0601,10696.5596,19638.8105
2020-04-15,2783.3601,10279.7598,19550.0898
2020-04-16,2799.5500,10301.5400,19290.1992
2020-04-17,2874.5601,10625.7803,19897.2598
2020-04-20,2823.1599,10675.9004,19669.1191
2020-04-21,2736.5601,10249.8496,19280.7793
2020-04-22,2799.3101,10415.0303,19137.9492
2020-04-23,2797.8000,10513.7900,19429.4395
2020-04-24,2836.7400,10336.0898,19262.0000
2020-04-27,2878.4800,10659.9902,19783.2207
2020-04-28,2863.3899,10795.6299,19771.1895
2020-04-30,2912.4299,10861.6396,20193.6895
2020-05-07,2881.1899,10759.2695,19674.7695
2020-05-08,2929.8000,10904.4805,20179.0898
2020-05-11,2930.1899,10824.9902,20390.6602
2020-05-12,2870.1201,10819.5000,20366.4805
2020-05-13,2820.0000,10542.6602,20267.0508
2020-05-14,2852.5000,10337.0195,19914.7793
2020-05-15,2863.7000,10465.1699,20037.4707
2020-05-18,2953.9099,11058.8701,20133.7305
2020-05-19,2922.9399,11075.2900,20433.4492
2020-05-20,2971.6101,11223.7100,20595.1504
2020-05-21,2948.5100,11065.9297,20552.3105
2020-05-22,2955.4500,11073.8701,20388.1602
2020-05-26,2991.7700,11504.6504,21271.1699
2020-05-27,3036.1299,11657.6904,21419.2305
2020-05-28,3029.7300,11781.1299,21916.3105
2020-05-29,3044.3101,11586.8496,21877.8906
2020-06-02,3080.8201,12021.2803,22325.6094
2020-06-03,3122.8701,12487.3604,22613.7598
2020-06-04,3112.3501,12430.5596,22695.7402
2020-06-05,3193.9299,12847.6797,22863.7305
2020-06-08,3232.3899,12819.5898,23178.0996
2020-06-09,3207.1799,12617.9902,23091.0293
2020-06-10,3190.1399,12530.1602,23124.9492
2020-06-11,3002.1001,11970.2900,22472.9102
2020-06-12,3041.3101,11949.2803,22305.4805
2020-06-15,3066.5901,11911.3496,21530.9492
2020-06-16,3124.7400,12315.6602,22582.2109
2020-06-17,3113.4900,12382.1396,22455.7598
2020-06-18,3115.3401,12281.5303,22355.4609
2020-06-19,3097.7400,12330.7598,22478.7891
2020-06-22,3117.8601,12262.9697,22437.2695
2020-06-23,3131.2900,12523.7598,22549.0508
2020-06-24,3050.3301,12093.9404,22534.3203
2020-06-25,3083.7600,12177.8701,22259.7891
2020-06-26,3009.0500,12089.3896,22512.0801
2020-06-29,3053.2400,12232.1201,21995.0391
2020-06-30,3100.2900,12310.9297,22288.1406
2020-07-01,3115.8601,12260.5703,22121.7305
2020-07-02,3130.0100,12608.4600,22145.9609
2020-07-06,3179.7200,12733.4502,22714.4395
2020-07-07,3145.3201,12616.7998,22614.6895
2020-07-08,3169.9399,12494.8096,22438.6504
2020-07-09,3152.0500,12489.4600,22529.2891
2020-07-10,3185.0400,12633.7100,22290.8105
2020-07-13,3155.2200,12799.9697,22784.7402
2020-07-14,3197.5200,12697.3604,22587.0098
2020-07-15,3226.5601,12930.9805,22945.5000
2020-07-16,3215.5701,12874.9697,22770.3594
2020-07-17,3224.7300,12919.6104,22696.4199
2020-07-20,3251.8401,13046.9199,22717.4805
2020-07-21,3257.3000,13171.8301,22884.2207
2020-07-22,3276.0200,13104.2500,22751.6094
2020-07-27,3239.4099,12838.6602,22715.8496
2020-07-28,3218.4399,12835.2803,22657.3809
2020-07-29,3258.4399,12822.2598,22397.1094
2020-07-30,3246.2200,12379.6504,22339.2305
2020-07-31,3271.1201,12313.3604,21710.0000
2020-08-03,3294.6101,12646.9805,22195.3809
2020-08-04,3306.5100,12600.8701,22573.6602
2020-08-05,3327.7700,12660.2500,22514.8496
2020-08-06,3349.1599,12591.6797,22418.1504
2020-08-07,3351.2800,12674.8799,22329.9395
2020-08-11,3333.6899,12946.8896,22750.2402
2020-08-12,3380.3501,13058.6299,22843.9609
2020-08-13,3373.4299,12993.7100,23249.6094
2020-08-14,3372.8501,12901.3398,23289.3594
2020-08-17,3381.9900,12920.6602,23096.7500
2020-08-18,3389.7800,12881.7598,23051.0801
2020-08-19,3374.8501,12977.3301,23110.6094
2020-08-20,3385.5100,12830.0000,22880.6191
2020-08-21,3397.1599,12764.7998,22920.3008
2020-08-24,3431.2800,13066.5400,22985.5098
2020-08-25,3443.6201,13061.6201,23296.7695
2020-08-26,3478.7300,13190.1504,23290.8594
2020-08-27,3484.5500,13096.3604,23208.8594
2020-08-28,3508.0100,13033.2002,22882.6504
2020-08-31,3500.3101,12945.3799,23139.7598
2020-09-01,3526.6499,12974.2500,23138.0703
2020-09-02,3580.8401,13243.4297,23247.1504
2020-09-03,3455.0601,13057.7695,23465.5293
2020-09-04,3426.9600,12842.6602,23205.4297
2020-09-08,3331.8401,12968.3301,23274.1309
2020-09-09,3398.9600,13237.2100,23032.5391
2020-09-10,3339.1899,13208.8896,23235.4707
2020-09-11,3340.9700,13202.8398,23406.4902
2020-09-14,3383.5400,13193.6602,23559.3008
2020-09-15,3401.2000,13217.6699,23454.8906
2020-09-16,3385.4900,13255.3701,23475.5293
2020-09-17,3357.0100,13208.1201,23319.3691
2020-09-18,3319.4700,13116.2500,23360.3008
2020-09-23,3236.9199,12642.9697,23346.4902
2020-09-24,3246.5901,12606.5703,23087.8203
2020-09-25,3298.4600,12469.2002,23204.6191
2020-09-28,3351.6001,12870.8701,23511.6191
2020-09-29,3335.4700,12825.8203,23539.0996
2020-09-30,3363.0000,12760.7305,23185.1191
2020-10-02,3348.4199,12689.0400,23029.9004
2020-10-05,3408.6001,12828.3096,23312.1406
2020-10-06,3360.9700,12906.0195,23433.7305
2020-10-07,3419.4399,12928.5703,23422.8203
2020-10-08,3446.8301,13042.2100,23647.0703
2020-10-09,3477.1399,13051.2305,23619.6895
2020-10-12,3534.2200,13138.4102,23558.6895
2020-10-13,3511.9299,13018.9902,23601.7793
2020-10-14,3488.6699,13028.0596,23626.7305
2020-10-15,3483.3401,12703.7500,23507.2305
2020-10-16,3483.8101,12908.9902,23410.6309
2020-10-19,3426.9199,12854.6602,23671.1309
2020-10-20,3443.1201,12736.9502,23567.0391
2020-10-21,3435.5601,12557.6396,23639.4609
